date,day,product,region,price,competitor_price,marketing_spend,demand,production,opening_inventory,closing_inventory,sales,stockout,supplier,supplier_delayed,lead_time,revenue,production_cost,inventory_cost,logistics_cost,maintenance_cost,profit,avg_machine_health
2025-02-26,422,C,East,5000.0,5257.333318773631,225697.1912099098,2647.456534445989,2582.968522295925,6046.929237255004,5982.441225104941,2647.456534445989,0,S1,0,5,13237282.672229944,6715718.157969405,71789.29470125929,397118.48016689834,121676.56081070215,5936865.488718844,0.7066468783785956
2025-02-27,423,A,North,10000.0,10681.926667620317,488089.2700721459,1950.3124281004468,1997.0499275474156,56.95054775222775,103.68804719919649,1950.3124281004468,0,S1,0,5,19503124.28100447,10384659.623246562,1244.2565663903579,292546.864215067,122063.19752626208,8621289.381110314,0.7058736049474758
2025-02-27,423,A,South,10000.0,10681.926667620317,488089.2700721459,2229.916043812167,2231.1631450493796,3218.312243292513,3219.5593445297254,2229.916043812167,0,S1,0,5,22299160.438121673,11602048.354256773,38634.712134356705,334487.4065718251,122063.19752626208,10120605.80929258,0.7058736049474758
2025-02-27,423,A,East,10000.0,10681.926667620317,488089.2700721459,1586.9880488139104,1574.451800426363,2390.5428161760237,2378.006567788476,1586.9880488139104,0,S1,0,5,15869880.488139104,8187149.362217087,28536.07881346171,238048.20732208656,122063.19752626208,7212762.683920332,0.7058736049474758
2025-02-27,423,B,North,25000.0,26763.908089108598,366492.976225279,1150.9806360594298,1094.7201435827076,1022.0967575846648,965.8362651079428,1150.9806360594298,0,S1,0,5,28774515.901485745,14778721.938366553,11590.035181295314,172647.09540891447,122063.19752626208,13648704.7746118,0.7058736049474758
2025-02-27,423,B,South,25000.0,26763.908089108598,366492.976225279,1323.16669866067,1400.8604480723295,2441.273172447967,2518.9669218596273,1323.16669866067,0,S1,0,5,33079167.466516748,18911616.048976447,30227.603062315527,198475.00479910048,122063.19752626208,13775996.751761705,0.7058736049474758
2025-02-27,423,B,East,25000.0,26763.908089108598,366492.976225279,886.7463301109916,842.9807319320529,1066.3940101531343,1022.6284119741957,886.7463301109916,0,S1,0,5,22168658.25277479,11380239.881082714,12271.540943690348,133011.94951664875,122063.19752626208,10480282.823314557,0.7058736049474758
2025-02-27,423,C,North,4850.0,5263.369546483714,152351.35815945698,3627.9015421460135,3588.627600721745,7260.409580968206,7221.135639543936,3627.9015421460135,0,S1,0,5,17595322.479408167,9330431.761876537,86653.62767452723,544185.231321902,122063.19752626208,7542580.339973294,0.7058736049474758
2025-02-27,423,C,South,4850.0,5263.369546483714,152351.35815945698,3666.9934170870565,3507.526724256707,6641.448610640209,6481.9819178098605,3666.9934170870565,0,S1,0,5,17784918.072872225,9119569.483067438,77783.78301371832,550049.0125630585,122063.19752626208,7946044.275666104,0.7058736049474758
2025-02-27,423,C,East,4850.0,5263.369546483714,152351.35815945698,2862.5026067181752,2890.4399129977865,5982.441225104941,6010.378531384551,2862.5026067181752,0,S1,0,5,13883137.64258315,7515143.773794245,72124.54237661461,429375.3910077263,122063.19752626208,5775022.416842658,0.7058736049474758
2025-02-28,424,A,North,10000.0,10683.558632767881,124590.25773762078,1493.0090034398715,1496.4326286237078,103.68804719919649,107.11167238303278,1493.0090034398715,0,S1,0,5,14930090.034398716,7781449.6688432805,1285.3400685963934,223951.35051598074,122367.47561202872,6841084.430520974,0.7052650487759425
2025-02-28,424,A,South,10000.0,10683.558632767881,124590.25773762078,1808.5185348459197,1660.1017759842255,3219.5593445297254,3071.1425856680307,1808.5185348459197,0,S1,0,5,18085185.348459195,8632529.235117972,36853.71102801637,271277.78022688796,122367.47561202872,9062205.377636435,0.7052650487759425
2025-02-28,424,A,East,10000.0,10683.558632767881,124590.25773762078,1302.3447573881087,1181.8085786928566,2378.006567788476,2257.470389093224,1302.3447573881087,0,S1,0,5,13023447.573881088,6145404.609202854,27089.64466911869,195351.71360821632,122367.47561202872,6573282.361951015,0.7052650487759425
2025-02-28,424,B,North,25000.0,26207.619359899243,423481.89977197646,1072.543162247691,1028.0129205845344,965.8362651079428,921.3060234447862,1072.543162247691,0,S1,0,5,26813579.056192275,13878174.427891215,11055.672281337434,160881.47433715366,122367.47561202872,12581517.6898879,0.7052650487759425
2025-02-28,424,B,South,25000.0,26207.619359899243,423481.89977197646,1129.2247564346387,1108.8110548871396,2518.9669218596273,2498.5532203121284,1129.2247564346387,0,S1,0,5,28230618.910865966,14968949.240976384,29982.63864374554,169383.71346519582,122367.47561202872,12880353.525985973,0.7052650487759425
2025-02-28,424,B,East,25000.0,26207.619359899243,423481.89977197646,895.8237973288855,877.8749254091323,1022.6284119741957,1004.6795400544426,895.8237973288855,0,S1,0,5,22395594.933222137,11851311.493023286,12056.154480653311,134373.5695993328,122367.47561202872,10215903.924324198,0.7052650487759425
2025-02-28,424,C,North,5000.0,4969.071186289489,299870.1884877086,2384.9006605090185,2572.649956846924,7221.135639543936,7408.8849358818425,2384.9006605090185,0,S1,0,5,11924503.302545093,6688889.887802002,88906.61923058212,357735.0990763528,122367.47561202872,4648225.80840291,0.7052650487759425
2025-02-28,424,C,South,5000.0,4969.071186289489,299870.1884877086,2901.6078117888514,2899.7533748005885,6481.9819178098605,6480.127480821597,2901.6078117888514,0,S1,0,5,14508039.058944257,7539358.77448153,77761.52976985916,435241.1717683277,122367.47561202872,6314931.694891294,0.7052650487759425
2025-02-28,424,C,East,5000.0,4969.071186289489,299870.1884877086,2132.6977988807266,2125.290435921776,6010.378531384551,6002.9711684256,2132.6977988807266,0,S1,0,5,10663488.994403632,5525755.133396617,72035.6540211072,319904.669832109,122367.47561202872,4605047.649120552,0.7052650487759425
2025-03-01,425,A,North,10000.0,10531.996526670151,303534.5666090545,1485.964198933949,1539.0246003321624,107.11167238303278,160.17207378124613,1485.964198933949,0,S2,0,8,14859641.989339491,8002927.921727245,1922.0648853749535,222894.62984009236,122599.21886040161,6489852.777730294,0.7048015622791968
2025-03-01,425,A,South,10000.0,10531.996526670151,303534.5666090545,1778.3575880618673,1783.442120804641,3071.1425856680307,3076.227118410804,1778.3575880618673,0,S2,0,8,17783575.880618673,9273899.028184133,36914.72542092965,266753.6382092801,122599.21886040161,8063963.893647846,0.7048015622791968
2025-03-01,425,A,East,10000.0,10531.996526670151,303534.5666090545,1432.0918418512144,1304.4190402489292,2257.470389093224,2129.797587490939,1432.0918418512144,0,S2,0,8,14320918.418512145,6782979.009294432,25557.571049891267,214813.77627768216,122599.21886040161,7155523.466733655,0.7048015622791968
2025-03-01,425,B,North,25000.0,25601.87128385589,381604.67972580367,1009.3327386208871,1091.5486497804188,921.3060234447862,1003.521934604318,1009.3327386208871,0,S2,0,8,25233318.465522178,14735906.772035655,12042.263215251816,151399.91079313305,122599.21886040161,10165901.553282738,0.7048015622791968
2025-03-01,425,B,South,25000.0,25601.87128385589,381604.67972580367,1190.3567237504267,1083.639344464171,2498.5532203121284,2391.8358410258725,1190.3567237504267,0,S2,0,8,29758918.093760666,14629131.150266308,28702.03009231047,178553.508562564,122599.21886040161,14754463.438644081,0.7048015622791968
2025-03-01,425,B,East,25000.0,25601.87128385589,381604.67972580367,909.8570483779448,902.1373447419066,1004.6795400544426,996.9598364184045,909.8570483779448,0,S2,0,8,22746426.20944862,12178854.15401574,11963.518037020855,136478.5572566917,122599.21886040161,10251062.013943767,0.7048015622791968
2025-03-01,425,C,North,5000.0,5183.866707008803,446329.4023881272,2659.781242129316,2824.694862320636,7408.8849358818425,7573.798556073161,2659.781242129316,0,S2,0,8,13298906.21064658,7344206.642033653,90885.58267287794,398967.1863193974,122599.21886040161,5275203.925871142,0.7048015622791968
2025-03-01,425,C,South,5000.0,5183.866707008803,446329.4023881272,2591.505786939011,2348.095061293959,6480.127480821597,6236.716755176545,2591.505786939011,0,S2,0,8,12957528.934695056,6105047.159364293,74840.60106211854,388725.86804085167,122599.21886040161,6199272.4324782835,0.7048015622791968
2025-03-01,425,C,East,5000.0,5183.866707008803,446329.4023881272,2209.7649574747616,2430.341078636795,6002.9711684256,6223.547289587634,2209.7649574747616,0,S2,0,8,11048824.787373807,6318886.804455667,74682.5674750516,331464.74362121423,122599.21886040161,4134147.7980723646,0.7048015622791968
2025-03-02,426,A,North,10000.0,10693.09942669639,151255.16520345435,1867.3395074250927,1914.201581940268,160.17207378124613,207.03414829642156,1867.3395074250927,0,S2,0,8,18673395.07425093,9953848.226089394,2484.4097795570588,280100.9261137639,122950.51580403595,8345559.618599051,0.7040989683919281
2025-03-02,426,A,South,10000.0,10693.09942669639,151255.16520345435,1551.2543460835266,1694.0357126968815,3076.227118410804,3219.008485024159,1551.2543460835266,0,S2,0,8,15512543.460835265,8808985.706023784,38628.101820289914,232688.151912529,122950.51580403595,6340839.607409498,0.7040989683919281
2025-03-02,426,A,East,10000.0,10693.09942669639,151255.16520345435,1405.8766699820685,1272.544693276689,2129.797587490939,1996.4656107855594,1405.8766699820685,0,S2,0,8,14058766.699820684,6617232.405038783,23957.587329426715,210881.50049731028,122950.51580403595,7115293.313286,0.7040989683919281
2025-03-02,426,B,North,24250.0,26910.652598831846,237186.35318998387,1207.7553876838535,1246.5055087072974,1003.521934604318,1042.272055627762,1207.7553876838535,0,S2,0,8,29288068.151333448,16827824.367548514,12507.264667533145,181163.30815257804,122950.51580403595,12146527.587966815,0.7040989683919281
2025-03-02,426,B,South,24250.0,26910.652598831846,237186.35318998387,1112.1554289209166,1183.9994528347945,2391.8358410258725,2463.67986493975,1112.1554289209166,0,S2,0,8,26969769.15133223,15983992.613269726,29564.158379277003,166823.31433813748,122950.51580403595,10669343.442347081,0.7040989683919281
2025-03-02,426,B,East,24250.0,26910.652598831846,237186.35318998387,938.3540823703622,1009.6525437702576,996.9598364184045,1068.2582978182998,938.3540823703622,0,S2,0,8,22755086.497481283,13630309.340898477,12819.099573819596,140753.11235555433,122950.51580403595,8851159.321655426,0.7040989683919281
2025-03-02,426,C,North,5000.0,5165.288189039368,378615.7139618901,2423.1487708222303,2514.585801163297,7573.798556073161,7665.235586414228,2423.1487708222303,0,S2,0,8,12115743.854111152,6537923.083024573,91982.82703697073,363472.31562333455,122950.51580403595,4955176.885170965,0.7040989683919281
2025-03-02,426,C,South,5000.0,5165.288189039368,378615.7139618901,2926.8412485053645,2638.081209917645,6236.716755176545,5947.956716588826,2926.8412485053645,0,S2,0,8,14634206.242526824,6859011.1457858775,71375.48059906591,439026.1872758047,122950.51580403595,7097604.6856107665,0.7040989683919281
2025-03-02,426,C,East,5000.0,5165.288189039368,378615.7139618901,2661.3771512013086,2534.780497705506,6223.547289587634,6096.950636091831,2661.3771512013086,0,S2,0,8,13306885.756006543,6590429.294034316,73163.40763310198,399206.5726801963,122950.51580403595,6076897.738403619,0.7040989683919281
2025-03-03,427,A,North,10000.0,10505.4760982371,272388.3186253283,1570.5814722873554,1569.19615053541,207.03414829642156,205.64882654447615,1570.5814722873554,0,S3,0,3,15705814.722873554,8159819.982784132,2467.785918533714,235587.2208431033,123027.99300377507,7176134.296118083,0.7039440139924498
2025-03-03,427,A,South,10000.0,10505.4760982371,272388.3186253283,1851.511614900695,1903.6834038934758,3219.008485024159,3271.18027401694,1851.511614900695,0,S3,0,3,18515116.149006948,9899153.700246073,39254.16328820328,277726.74223510426,123027.99300377507,8167176.106027864,0.7039440139924498
2025-03-03,427,A,East,10000.0,10505.4760982371,272388.3186253283,1369.8921119373372,1426.0701882850246,1996.4656107855594,2052.643687133247,1369.8921119373372,0,S3,0,3,13698921.119373372,7415564.979082128,24631.724245598965,205483.81679060057,123027.99300377507,5921435.162045344,0.7039440139924498
2025-03-03,427,B,North,25000.0,27251.06526529879,485748.8173056103,1125.152311402997,1189.215908038922,1042.272055627762,1106.3356522636868,1125.152311402997,0,S3,0,3,28128807.785074923,16054414.758525446,13276.027827164242,168772.84671044955,123027.99300377507,11689418.548575403,0.7039440139924498
2025-03-03,427,B,South,25000.0,27251.06526529879,485748.8173056103,1324.2151465273814,1321.7688906586386,2463.67986493975,2461.2336090710073,1324.2151465273814,0,S3,0,3,33105378.663184535,17843880.02389162,29534.80330885209,198632.2719791072,123027.99300377507,14830405.960568495,0.7039440139924498
2025-03-03,427,B,East,25000.0,27251.06526529879,485748.8173056103,1080.5869802494783,1142.435865134373,1068.2582978182998,1130.1071827031944,1080.5869802494783,0,S3,0,3,27014674.50623696,15422884.179314036,13561.286192438332,162088.04703742175,123027.99300377507,11213215.390256602,0.7039440139924498
2025-03-03,427,C,North,5000.0,5278.987591262732,350660.09302431176,2610.690453659724,2395.346319448343,7665.235586414228,7449.891452202847,2610.690453659724,0,S3,0,3,13053452.26829862,6227900.430565692,89398.69742643417,391603.5680489586,123027.99300377507,6186653.543581506,0.7039440139924498
2025-03-03,427,C,South,5000.0,5278.987591262732,350660.09302431176,3499.3520312871096,3320.6484306818697,5947.956716588826,5769.253115983585,3499.3520312871096,0,S3,0,3,17496760.15643555,8633685.919772862,69231.03739180302,524902.8046930664,123027.99300377507,8111044.365901791,0.7039440139924498
2025-03-03,427,C,East,5000.0,5278.987591262732,350660.09302431176,2476.3740785313967,2559.2277415300537,6096.950636091831,6179.804299090489,2476.3740785313967,0,S3,0,3,12381870.392656984,6653992.12797814,74157.65158908587,371456.1117797095,123027.99300377507,5124368.472634019,0.7039440139924498
2025-03-04,428,A,North,10000.0,10399.535682864042,251263.11825284935,1725.615275674542,1763.5417546889005,205.64882654447615,243.57530555883454,1725.615275674542,0,S1,0,5,17256152.75674542,9170417.124382282,2922.9036667060145,258842.2913511813,123301.77307395278,7699115.47356965,0.7033964538520945
2025-03-04,428,A,South,10000.0,10399.535682864042,251263.11825284935,1756.6976710449833,1799.7042861318446,3271.18027401694,3314.186889103801,1756.6976710449833,0,S1,0,5,17566976.710449833,9358462.287885591,39770.242669245614,263504.6506567475,123301.77307395278,7780384.565462648,0.7033964538520945
2025-03-04,428,A,East,10000.0,10399.535682864042,251263.11825284935,1615.2988148014172,1710.8499229402448,2052.643687133247,2148.1947952720748,1615.2988148014172,0,S1,0,5,16152988.148014171,8896419.599289274,25778.337543264897,242294.82222021258,123301.77307395278,6863640.425185818,0.7033964538520945
2025-03-04,428,B,North,23750.0,26191.522851149126,304004.0336977126,1084.6829167993942,1010.6032160309932,1106.3356522636868,1032.255951495286,1084.6829167993942,0,S1,0,5,25761219.273985613,13643143.416418407,12387.07141794343,162702.43751990914,123301.77307395278,11800551.079705466,0.7033964538520945
2025-03-04,428,B,South,23750.0,26191.522851149126,304004.0336977126,1403.2083399510805,1426.4937296636733,2461.2336090710073,2484.5189987836,1403.2083399510805,0,S1,0,5,33326198.07383816,19257665.35045959,29814.227985403202,210481.25099266207,123301.77307395278,13685801.975476617,0.7033964538520945
2025-03-04,428,B,East,23750.0,26191.522851149126,304004.0336977126,1001.377276441411,1075.1246245892157,1130.1071827031944,1203.8545308509988,1001.377276441411,0,S1,0,5,23782710.31548351,14514182.431954412,14446.254370211986,150206.59146621166,123301.77307395278,8961439.768768787,0.7033964538520945
2025-03-04,428,C,North,5000.0,5163.664615703563,178158.54573546015,2782.0749991326666,3024.5140065489754,7449.891452202847,7692.330459619156,2782.0749991326666,0,S1,0,5,13910374.995663334,7863736.417027337,92307.96551542987,417311.2498699,123301.77307395278,5436532.590314196,0.7033964538520945
2025-03-04,428,C,South,5000.0,5163.664615703563,178158.54573546015,3212.823846717514,2942.193606073347,5769.253115983585,5498.622875339417,3212.823846717514,0,S1,0,5,16064119.233587569,7649703.375790702,65983.474504073,481923.57700762706,123301.77307395278,7766022.033348695,0.7033964538520945
2025-03-04,428,C,East,5000.0,5163.664615703563,178158.54573546015,2226.3903860140285,2295.1762795570226,6179.804299090489,6248.590192633483,2226.3903860140285,0,S1,0,5,11131951.930070143,5967458.326848258,74983.08231160179,333958.5579021043,123301.77307395278,4655065.1900717085,0.7033964538520945
2025-03-05,429,A,North,10000.0,10350.830947025195,210174.01701985335,1774.7628760696193,1729.5956516591762,243.57530555883454,198.40808114839137,1774.7628760696193,0,S3,0,3,17747628.760696195,8993897.388627715,2380.8969737806965,266214.4314104429,123507.32682653485,8373908.929068794,0.7029853463469303
2025-03-05,429,A,South,10000.0,10350.830947025195,210174.01701985335,2189.3835925077415,2257.8652292112565,3314.186889103801,3382.668525807316,2189.3835925077415,0,S3,0,3,21893835.925077416,11740899.191898534,40592.022309687796,328407.5388761612,123507.32682653485,9672710.057377571,0.7029853463469303
2025-03-05,429,A,East,10000.0,10350.830947025195,210174.01701985335,1579.4566070881558,1471.2993579605547,2148.1947952720748,2040.0375461444735,1579.4566070881558,0,S3,0,3,15794566.070881559,7650756.661394885,24480.45055373368,236918.49106322337,123507.32682653485,7771183.353254254,0.7029853463469303
2025-03-05,429,B,North,24250.0,25857.037927420875,466028.1358890574,1252.2245562572998,1346.4795573627844,1032.255951495286,1126.5109526007705,1252.2245562572998,0,S3,0,3,30366445.48923952,18177474.02439759,13518.131431209245,187833.68343859498,123507.32682653485,11791107.82906693,0.7029853463469303
2025-03-05,429,B,South,24250.0,25857.037927420875,466028.1358890574,1393.8382832290515,1283.4228256756408,2484.5189987836,2374.103541230189,1393.8382832290515,0,S3,0,3,33800578.3683045,17326208.14662115,28489.242494762268,209075.74248435773,123507.32682653485,16040293.415799033,0.7029853463469303
2025-03-05,429,B,East,24250.0,25857.037927420875,466028.1358890574,1060.296478362535,1092.8863574421268,1203.8545308509988,1236.4444099305908,1060.296478362535,0,S3,0,3,25712189.600291476,14753965.825468712,14837.33291916709,159044.47175438024,123507.32682653485,10587830.14924402,0.7029853463469303
2025-03-05,429,C,North,5000.0,5236.090129178303,477536.85094548145,2944.5816346938964,3218.9400118205954,7692.330459619156,7966.688836745855,2944.5816346938964,0,S3,0,3,14722908.173469482,8369244.030733548,95600.26604095026,441687.24520408444,123507.32682653485,5616028.5722335605,0.7029853463469303
2025-03-05,429,C,South,5000.0,5236.090129178303,477536.85094548145,3024.5313795080365,3216.366152574441,5498.622875339417,5690.457648405822,3024.5313795080365,0,S3,0,3,15122656.897540182,8362551.996693547,68285.49178086987,453679.7069262055,123507.32682653485,6037791.642882221,0.7029853463469303
2025-03-05,429,C,East,5000.0,5236.090129178303,477536.85094548145,2885.5107830528837,2969.813428730956,6248.590192633483,6332.892838311556,2885.5107830528837,0,S3,0,3,14427553.915264418,7721514.914700485,75994.71405973868,432826.61745793256,123507.32682653485,5996869.6097889235,0.7029853463469303
2025-03-06,430,A,North,10000.0,10181.657201051545,310297.25216044864,1775.1081614826114,1899.8151466693564,198.40808114839137,323.1150663351366,1775.1081614826114,0,S1,0,5,17751081.614826113,9879038.762680653,3877.380796021639,266266.2242223917,123744.71142078431,7457218.592599968,0.7025105771584312
2025-03-06,430,A,South,10000.0,10181.657201051545,310297.25216044864,1969.4917213678216,2071.609533925446,3382.668525807316,3484.78633836494,1969.4917213678216,0,S1,0,5,19694917.213678215,10772369.57641232,41817.43606037928,295423.75820517325,123744.71142078431,8440625.788473263,0.7025105771584312
2025-03-06,430,A,East,10000.0,10181.657201051545,310297.25216044864,1625.9581286323546,1475.748705585124,2040.0375461444735,1889.828123097243,1625.9581286323546,0,S1,0,5,16259581.286323546,7673893.269042646,22677.937477166917,243893.7192948532,123744.71142078431,8174435.705981799,0.7025105771584312
2025-03-06,430,B,North,24250.0,27275.52432829378,150808.3049290032,1168.1748219200133,1150.686435405135,1126.5109526007705,1109.022566085892,1168.1748219200133,0,S1,0,5,28328239.431560323,15534266.87796932,13308.270793030704,175226.223288002,123744.71142078431,12513920.387393376,0.7025105771584312
2025-03-06,430,B,South,24250.0,27275.52432829378,150808.3049290032,1319.6039848507849,1451.0632798126974,2374.103541230189,2505.5628361921013,1319.6039848507849,0,S1,0,5,32000396.632631533,19589354.277471416,30066.754034305217,197940.59772761771,123744.71142078431,12091517.3312816,0.7025105771584312
2025-03-06,430,B,East,24250.0,27275.52432829378,150808.3049290032,961.3017975077837,1054.0883535605406,1236.4444099305908,1329.2309659833477,961.3017975077837,0,S1,0,5,23311568.589563753,14230192.773067297,15950.771591800172,144195.26962616754,123744.71142078431,8829712.103161896,0.7025105771584312
2025-03-06,430,C,North,5000.0,5317.498029249923,458309.6653285456,2887.8784387043306,2850.1060302634546,7966.688836745855,7928.9164283049795,2887.8784387043306,0,S1,0,5,14439392.193521652,7410275.678684982,95146.99713965975,433181.7658056496,123744.71142078431,6306769.626308251,0.7025105771584312
2025-03-06,430,C,South,5000.0,5317.498029249923,458309.6653285456,3423.0141433087388,3107.1394967470906,5690.457648405822,5374.583001844172,3423.0141433087388,0,S1,0,5,17115070.716543693,8078562.691542435,64494.996022130064,513452.1214963108,123744.71142078431,8264542.781899708,0.7025105771584312
2025-03-06,430,C,East,5000.0,5317.498029249923,458309.6653285456,2896.0917431283588,3104.4455706865147,6332.892838311556,6541.246665869713,2896.0917431283588,0,S1,0,5,14480458.715641793,8071558.483784938,78494.95999043656,434413.7614692538,123744.71142078431,5701973.384814055,0.7025105771584312
2025-03-07,431,A,North,10000.0,10362.663057573154,328897.7271783848,1440.432180694357,1422.0170465964484,323.1150663351366,304.69993223722804,1440.432180694357,0,S2,0,8,14404321.80694357,7394488.6423015315,3656.3991868467365,216064.82710415355,124019.21772360413,6639139.623383708,0.7019615645527917
2025-03-07,431,A,South,10000.0,10362.663057573154,328897.7271783848,1990.6341990349897,1987.0375152039812,3484.78633836494,3481.189654533932,1990.6341990349897,0,S2,0,8,19906341.990349896,10332595.079060702,41774.275854407184,298595.12985524844,124019.21772360413,9082405.190612208,0.7019615645527917
2025-03-07,431,A,East,10000.0,10362.663057573154,328897.7271783848,1394.8806024303801,1377.8699175153254,1889.828123097243,1872.8174381821884,1394.8806024303801,0,S2,0,8,13948806.024303801,7164923.571079692,22473.809258186262,209232.09036455702,124019.21772360413,6401204.238634037,0.7019615645527917
2025-03-07,431,B,North,25000.0,25624.015634454896,153180.98756380175,1047.6728278654282,1073.8324244030184,1109.022566085892,1135.1821626234823,1047.6728278654282,0,S2,0,8,26191820.696635704,14496737.729440749,13622.185951481788,157150.92417981423,124019.21772360413,11431909.788634524,0.7019615645527917
2025-03-07,431,B,South,25000.0,25624.015634454896,153180.98756380175,1167.579407826528,1204.708129365979,2505.5628361921013,2542.691557731552,1167.579407826528,0,S2,0,8,29189485.195663203,16263559.746440716,30512.298692778626,175136.9111739792,124019.21772360413,12627876.170926595,0.7019615645527917
2025-03-07,431,B,East,25000.0,25624.015634454896,153180.98756380175,814.86379642564,884.9037589580975,1329.2309659833477,1399.2709285158053,814.86379642564,0,S2,0,8,20371594.910641,11946200.745934315,16791.251142189663,122229.569463846,124019.21772360413,8193973.275671513,0.7019615645527917
2025-03-07,431,C,North,4850.0,5447.17530514032,327139.56078958086,3384.125268533805,3485.5192041487553,7928.9164283049795,8030.31036391993,3384.125268533805,0,S2,0,8,16413007.552388955,9062349.930786764,96363.72436703916,507618.79028007074,124019.21772360413,6596288.847450686,0.7019615645527917
2025-03-07,431,C,South,4850.0,5447.17530514032,327139.56078958086,3479.992216783294,3243.389772651933,5374.583001844172,5137.980557712812,3479.992216783294,0,S2,0,8,16877962.251398977,8432813.408895027,61655.76669255374,521998.83251749416,124019.21772360413,7711107.983789507,0.7019615645527917
2025-03-07,431,C,East,4850.0,5447.17530514032,327139.56078958086,2623.9860709466243,2708.7884172934996,6541.246665869713,6626.049012216588,2623.9860709466243,0,S2,0,8,12726332.444091128,7042849.884963099,79512.58814659907,393597.9106419936,124019.21772360413,5059985.800835042,0.7019615645527917
2025-03-08,432,A,North,9700.0,10885.47618932943,302976.86717932863,1879.4214480061776,1821.2849229090539,304.69993223722804,246.56340714010435,1879.4214480061776,0,S2,0,8,18230388.045659922,9470681.59912708,2958.760885681252,281913.2172009266,124300.84141875821,8332408.565580204,0.7013983171624836
2025-03-08,432,A,South,9700.0,10885.47618932943,302976.86717932863,2224.0209294281944,2137.227701239921,3481.189654533932,3394.396426345658,2224.0209294281944,0,S2,0,8,21573003.015453488,11113584.046447588,40732.75711614789,333603.13941422914,124300.84141875821,9942657.169609493,0.7013983171624836
2025-03-08,432,A,East,9700.0,10885.47618932943,302976.86717932863,1550.654932065409,1488.602775716563,1872.8174381821884,1810.7652818333422,1550.654932065409,0,S2,0,8,15041352.841034466,7740734.433726127,21729.183382000105,232598.23980981135,124300.84141875821,6903865.0812505,0.7013983171624836
2025-03-08,432,B,North,25000.0,26298.209963652233,165734.33077765652,987.2303004557956,909.0629272843353,1135.1821626234823,1057.014789452022,987.2303004557956,0,S2,0,8,24680757.51139489,12272349.518338526,12684.177473424263,148084.54506836933,124300.84141875821,12150960.879782429,0.7013983171624836
2025-03-08,432,B,South,25000.0,26298.209963652233,165734.33077765652,1040.9795079041608,1021.592643753976,2542.691557731552,2523.3046935813672,1040.9795079041608,0,S2,0,8,26024487.69760402,13791500.690678675,30279.656322976407,156146.92618562412,124300.84141875821,11949882.033684604,0.7013983171624836
2025-03-08,432,B,East,25000.0,26298.209963652233,165734.33077765652,903.6337808322406,911.1552552175189,1399.2709285158053,1406.7924029010837,903.6337808322406,0,S2,0,8,22590844.520806015,12300595.945436504,16881.508834813005,135545.0671248361,124300.84141875821,10041143.608677723,0.7013983171624836
2025-03-08,432,C,North,5000.0,5215.846973666031,418121.667555328,2685.313083492549,2548.3688839603387,8030.31036391993,7893.36616438772,2685.313083492549,0,S2,0,8,13426565.417462746,6625759.098296881,94720.39397265264,402796.9625238824,124300.84141875821,6122481.459677968,0.7013983171624836
2025-03-08,432,C,South,5000.0,5215.846973666031,418121.667555328,2995.971676205752,2710.6989915474846,5137.980557712812,4852.707873054544,2995.971676205752,0,S2,0,8,14979858.38102876,7047817.3780234605,58232.49447665452,449395.7514308628,124300.84141875821,7243605.254106421,0.7013983171624836
2025-03-08,432,C,East,5000.0,5215.846973666031,418121.667555328,2196.2448505285397,2329.8905583666233,6626.049012216588,6759.694720054673,2196.2448505285397,0,S2,0,8,10981224.252642699,6057715.4517532205,81116.33664065608,329436.72757928097,124300.84141875821,4332148.23367818,0.7013983171624836
2025-03-09,433,A,North,10000.0,10608.624559879194,375406.5655613654,1506.3762573565846,1557.607068990411,246.56340714010435,297.7942187739309,1506.3762573565846,0,S1,0,5,15063762.573565846,8099556.758750138,3573.5306252871706,225956.43860348768,124622.91773809295,6567999.35115378,0.700754164523814
2025-03-09,433,A,South,10000.0,10608.624559879194,375406.5655613654,1967.3878614152316,1891.5371436867101,3394.396426345658,3318.5457086171364,1967.3878614152316,0,S1,0,5,19673878.614152316,9835993.147170892,39822.54850340563,295108.17921228474,124622.91773809295,9336278.24483258,0.700754164523814
2025-03-09,433,A,East,10000.0,10608.624559879194,375406.5655613654,1699.0965759566532,1602.4574053258907,1810.7652818333422,1714.1261112025798,1699.0965759566532,0,S1,0,5,16990965.75956653,8332778.507694632,20569.513334430958,254864.48639349797,124622.91773809295,8216076.757710817,0.700754164523814
2025-03-09,433,B,North,25000.0,27456.315134588353,214342.91315320443,1018.7519012038952,970.0852220835206,1057.014789452022,1008.3481103316474,1018.7519012038952,0,S1,0,5,25468797.53009738,13096150.49812753,12100.17732397977,152812.78518058427,124622.91773809295,12094745.459168188,0.700754164523814
2025-03-09,433,B,South,25000.0,27456.315134588353,214342.91315320443,1082.5086179714947,1168.1786511862324,2523.3046935813672,2608.9747267961047,1082.5086179714947,0,S1,0,5,27062715.449287366,15770411.791014137,31307.696721553257,162376.2926957242,124622.91773809295,10985631.058558853,0.700754164523814
2025-03-09,433,B,East,25000.0,27456.315134588353,214342.91315320443,790.941876475918,836.2341641446591,1406.7924029010837,1452.084690569825,790.941876475918,0,S1,0,5,19773546.91189795,11289161.215952897,17425.016286837897,118641.2814713877,124622.91773809295,8235330.787889726,0.700754164523814
